32.04196 46.05116 | 18.72959 0.05703
31.76987 46.05248 | 18.72928 0.05865
31.35377 46.05531 | 18.72651 0.05663
31.01765 46.14489 | 18.72474 0.05606
30.69676 46.26441 | 18.72255 0.05592
30.46906 46.40765 | 18.71373 0.05772
30.18792 46.41415 | 18.70758 0.05641
29.95761 46.41587 | 18.70341 0.05287
29.86845 46.47931 | 18.69738 0.05429
29.69644 46.44112 | 18.69341 0.05438
29.52058 46.53466 | 18.68749 0.05250
29.43671 46.60498 | 18.68428 0.05443
29.28325 46.61340 | 18.68307 0.04636
29.11462 46.62273 | 18.68540 0.05161
28.88766 46.64677 | 18.68605 0.04453
28.70398 46.65723 | 18.69035 0.03894
28.53140 46.67202 | 18.68844 0.03475
28.20559 46.65523 | 18.69655 0.03211
27.93939 46.56983 | 18.69261 0.03425
27.64092 46.63474 | 18.69405 0.03909
27.29437 46.62638 | 18.70360 0.04622
26.98917 46.67381 | 18.71303 0.05099
26.54706 46.67699 | 18.72702 0.05568
26.27446 46.70459 | 18.73998 0.06389
25.90875 46.71534 | 18.75197 0.06642
25.61949 46.76420 | 18.76963 0.06628
25.33890 46.84735 | 18.78627 0.06477
25.16606 47.06861 | 18.78189 0.07885
24.93318 47.20125 | 18.79380 0.07414
24.69661 47.23509 | 18.78733 0.10262
24.58306 47.44418 | 18.79551 0.10557
24.20282 47.31705 | 18.80285 0.10401
24.23804 47.44295 | 18.78433 0.11601
24.29960 47.43786 | 18.79330 0.11298
24.21543 47.57974 | 18.79416 0.10936
24.08421 47.58746 | 18.79205 0.10014
23.90780 47.53993 | 18.78853 0.09812
23.76992 47.60648 | 18.78168 0.09871
23.58959 47.64169 | 18.75077 0.08809
23.22216 47.68711 | 18.74571 0.08599
23.03563 47.63088 | 18.73415 0.09006
22.81151 47.70917 | 18.70959 0.09429
22.55668 47.70884 | 18.72321 0.02934
22.24361 47.72419 | 18.69898 0.02942
21.98894 47.72423 | 18.70625 0.00468
21.59061 47.70737 | 18.69729 -0.06126
21.41038 47.74199 | 18.68655 -0.05961
21.05481 47.68801 | 18.68387 -0.10891
20.68776 47.68472 | 18.68411 -0.10809
20.50489 47.63845 | 18.69319 -0.10900
20.21750 47.67469 | 18.70046 -0.10500
20.06360 47.83296 | 18.70834 -0.10765
19.82841 47.88328 | 18.71150 -0.11578
19.52104 47.80963 | 18.74634 -0.11550
19.41627 48.05531 | 18.75212 -0.11956
19.27705 47.97643 | 18.76124 -0.12642
19.19696 48.01124 | 18.76877 -0.14861
19.18973 48.10858 | 18.76066 -0.09472
19.08902 48.14095 | 18.77332 -0.09791
19.02773 48.10509 | 18.77051 -0.10121
18.96570 48.12088 | 18.77075 -0.03691
18.82639 48.10173 | 18.76838 -0.03634
18.75582 48.17508 | 18.77739 0.00768
18.48185 48.17249 | 18.76394 0.01159
18.26060 48.15583 | 18.74356 0.01956
18.00534 48.15872 | 18.71942 0.02789
17.78444 48.23829 | 18.69167 0.04050
17.51031 48.19218 | 18.65995 0.05743
17.20154 48.07020 | 18.62349 0.07238
16.79228 47.97033 | 18.58641 0.09181
16.61484 47.89861 | 18.54711 0.11978
16.34589 47.93143 | 18.51820 0.16916
16.09422 47.76318 | 18.44821 0.22989
15.83158 47.61101 | 18.41369 0.26531
15.61926 47.55614 | 18.38226 0.29989
15.46876 47.61348 | 18.33744 0.34301
15.31811 47.60510 | 18.30603 0.37765
15.20442 47.69349 | 18.25672 0.41662
15.05994 47.84754 | 18.21621 0.42546
15.10089 48.03510 | 18.18262 0.46213
15.12325 47.92886 | 18.15604 0.49654
15.09745 48.19976 | 18.12688 0.52260
15.14572 48.14638 | 18.10343 0.55602
14.94910 48.15616 | 18.08420 0.58668
14.90245 48.13151 | 18.07095 0.61428
14.92770 48.15434 | 18.05393 0.62107
14.58337 47.99841 | 18.04276 0.63164
14.40582 47.48880 | 18.06624 0.62092
14.22582 46.97927 | 18.04414 0.64153
14.14177 46.67938 | 18.01597 0.66059
14.10845 46.13178 | 17.92759 0.68840
14.00104 45.77813 | 17.89554 0.63614
13.63526 44.64258 | 17.88762 0.60356
13.32160 43.56016 | 17.86261 0.65722
13.07003 42.59728 | 17.80358 0.68350
12.80970 41.63286 | 17.69502 0.60297
12.42592 40.56331 | 17.58914 0.53101
12.22357 39.51650 | 17.52676 0.46429
11.96097 38.44745 | 17.46221 0.39688
11.71658 37.41874 | 17.34241 0.45004
11.40057 36.43541 | 17.22950 0.51649
11.23802 35.39760 | 17.11364 0.57473
10.90835 34.41447 | 16.99877 0.62660
10.60712 33.25030 | 16.93614 0.66579
10.36372 32.28344 | 16.83739 0.71817
10.04274 31.27305 | 16.81161 0.75537
9.87284 30.30664 | 16.74287 0.73479
9.54864 29.19129 | 16.65664 0.83726
9.25747 28.31141 | 16.59916 0.73597
9.01166 27.27107 | 16.57235 0.62762
8.76087 26.20044 | 16.58105 0.62099
8.50637 25.25553 | 16.59035 0.60827
8.31526 24.17970 | 16.56211 0.58345
7.99818 23.34217 | 16.52848 0.56013
7.86134 22.14847 | 16.54969 0.41670
7.49234 21.20758 | 16.56534 0.27507
7.30222 20.17249 | 16.58476 0.13775
6.95105 19.44229 | 16.60715 0.02202
6.81490 18.11716 | 16.63964 -0.05277
6.47189 17.45494 | 16.64735 -0.17762
6.33503 16.30170 | 16.65016 -0.29630
6.02863 16.01235 | 16.73393 -0.15379
5.77429 15.78080 | 16.83188 -0.15463
5.63486 15.80005 | 16.91515 -0.00163
5.57779 15.89773 | 17.00878 0.15814
5.59582 16.19162 | 17.13180 0.32286
5.48908 16.22340 | 17.26702 0.48749
5.25366 16.21410 | 17.41849 0.64792
5.40224 16.47620 | 17.59222 0.80186
4.96618 16.49994 | 17.78165 0.95181
4.89308 16.83882 | 17.98649 1.09274
5.06334 17.51274 | 18.20710 1.22958
5.18763 17.95608 | 18.44663 1.34491
5.31878 18.41994 | 18.65585 1.42164
5.33891 19.00814 | 18.95446 1.53271
5.20523 19.54234 | 19.27361 1.63389
4.99811 20.18968 | 19.51522 1.61891
4.73233 20.79370 | 19.78570 1.59354
4.43878 21.42420 | 20.07677 1.55648
4.11977 22.07841 | 20.38486 1.51820
3.88698 22.56419 | 20.70901 1.47392
3.67249 22.98486 | 21.04351 1.42983
3.48091 23.36317 | 21.39225 1.38976
3.31686 23.72186 | 21.74816 1.35811
3.18496 24.08369 | 22.11133 1.33655
3.08982 24.47140 | 22.49737 1.33035
3.03393 24.88565 | 22.89908 1.32739
2.95416 25.53409 | 23.31205 1.32752
2.92793 25.43348 | 23.73364 1.32671
3.24548 26.08221 | 24.17280 1.32151
3.42013 26.62696 | 24.62984 1.31639
3.75015 27.16970 | 25.09836 1.31254
4.11985 27.68787 | 25.57109 1.31299
4.47436 28.49926 | 26.05953 1.31956
5.10080 28.76559 | 26.55746 1.32896
5.72235 29.44862 | 27.06164 1.35074
6.43252 30.06956 | 27.58246 1.38068
7.38065 30.36153 | 28.10394 1.41451
8.31262 30.78082 | 28.64273 1.45747
9.27120 31.20502 | 29.19140 1.50313
10.11027 31.65968 | 29.74256 1.54822
10.75526 32.33570 | 30.30248 1.59362
11.41361 32.80576 | 30.86853 1.63497
11.95449 32.95343 | 31.44814 1.67821
12.26042 33.48349 | 32.03484 1.72163
12.57562 33.68105 | 32.63349 1.76704
12.80585 33.84435 | 33.23751 1.81178
13.17168 34.03687 | 33.80406 1.85464
13.67954 34.20935 | 34.41773 1.88933
14.34088 34.39206 | 35.03912 1.92262
15.02135 34.47821 | 35.66804 1.96360
15.77879 34.51652 | 36.29818 2.00557
16.61512 34.40245 | 36.93554 2.04863
17.38023 34.07115 | 37.57461 2.08259
18.13237 33.73869 | 38.21047 2.11857
18.81161 33.34779 | 38.86913 2.14612
19.33803 32.75686 | 39.52625 2.16785
19.88737 32.30158 | 40.18645 2.19262
20.38825 31.97357 | 40.85325 2.21698
20.53651 31.83979 | 41.52102 2.24210
20.70552 31.47254 | 42.18401 2.25864
20.85426 31.26196 | 42.86314 2.27927
21.16257 30.94623 | 43.58548 2.30302
21.52835 30.72436 | 44.26716 2.33497
21.89301 30.47199 | 44.94971 2.37043
22.33494 30.25360 | 45.63318 2.39916
22.68286 30.06684 | 46.31736 2.41263
23.13289 29.84362 | 47.00436 2.41510
23.67222 29.60697 | 47.69051 2.41239
24.32196 29.35053 | 48.38496 2.39435
24.89470 29.12046 | 49.07346 2.38071
25.61942 28.85855 | 49.76254 2.36626
26.19384 28.60094 | 50.45104 2.34723
26.85414 28.27864 | 51.13702 2.32701
27.64635 27.99396 | 51.81413 2.31168
28.43404 27.79217 | 52.49530 2.29970
29.26214 27.57624 | 53.16191 2.28531
29.90677 27.38715 | 53.82717 2.25834
30.76699 27.01222 | 54.48915 2.23282
31.44108 26.76116 | 55.14648 2.19960
32.02979 26.49906 | 55.80269 2.15871
32.61516 26.25283 | 56.45578 2.12614
33.20201 26.00003 | 57.10508 2.08522
33.46832 25.84851 | 57.74998 2.03836
33.72493 25.87858 | 58.39048 1.99117
33.98029 25.72400 | 59.02348 1.93707
34.23354 25.56740 | 59.65338 1.88220
34.63330 25.48118 | 60.27495 1.82707
35.10046 25.27964 | 60.88602 1.77273
35.64508 25.11197 | 61.49051 1.71692
36.25556 25.04313 | 62.07506 1.66050
36.86377 24.89739 | 62.65158 1.60451
37.61852 24.76384 | 63.21549 1.54750
38.37574 24.68226 | 63.76736 1.48406
39.12946 24.69733 | 64.30844 1.41316
39.95206 24.65201 | 64.83017 1.34265
40.70732 24.82211 | 65.36094 1.27534
41.53411 24.91452 | 65.86745 1.22220
42.26309 25.31837 | 66.37354 1.16045
42.95735 25.27099 | 66.86328 1.08776
43.44300 25.99149 | 67.32311 1.01411
43.94416 25.99195 | 67.76290 0.93598
44.53478 26.52516 | 68.18681 0.86592
45.05383 26.26707 | 68.59476 0.78924
45.30017 26.58256 | 68.96905 0.66833
45.44514 26.15124 | 69.28613 0.60542
45.63806 26.28078 | 69.62549 0.50581
45.86220 26.29051 | 69.94105 0.41531
46.13610 26.29350 | 70.23611 0.32995
46.53266 26.21680 | 70.47047 0.29922
46.77988 26.87358 | 70.71885 0.29210
47.21764 26.85932 | 70.98763 0.23857
47.62757 26.78444 | 71.24472 0.18481
48.12927 26.81563 | 71.47352 0.14691
48.76546 26.97464 | 71.69682 0.12849
49.53154 27.29934 | 71.91953 0.11919
50.40217 27.92611 | 72.13736 0.12506
51.34568 28.87841 | 72.35027 0.13117
52.34565 30.09377 | 72.55489 0.14639
53.38565 31.50977 | 72.76170 0.22042
54.44926 33.06394 | 73.00669 0.24247
55.52005 34.69383 | 73.20429 0.29865
56.58161 36.33701 | 73.40194 0.35619
57.61751 37.93101 | 73.59579 0.41342
58.61133 39.41339 | 73.82647 0.42684
59.54664 40.72170 | 74.02879 0.42186
60.40702 41.79348 | 74.16890 0.45911
61.17605 42.56630 | 74.31850 0.50528
61.80262 43.03164 | 74.46440 0.55164
62.39467 43.06951 | 74.60495 0.59683
62.98832 43.31251 | 74.73123 0.63897
63.67859 43.56928 | 74.84367 0.66885
64.45774 43.81246 | 74.95528 0.70198
65.80768 43.93242 | 75.05837 0.73515
67.20237 44.06499 | 75.15834 0.75412
68.97027 44.66840 | 75.25294 0.77193
70.42134 44.95562 | 75.34622 0.79050
72.01612 45.31679 | 75.43614 0.80906
73.53768 45.72197 | 75.52585 0.82792
75.21844 46.15851 | 75.60822 0.84239
76.85009 46.51541 | 75.68149 0.85184
78.30636 46.83647 | 75.75080 0.86584
79.96272 47.20067 | 75.80122 0.87026
81.28403 47.49813 | 75.84418 0.87291
82.83433 47.84096 | 75.88164 0.87356
84.36632 48.10642 | 75.91965 0.87328
85.21673 48.43763 | 75.95718 0.87766
85.38661 48.38543 | 75.98510 0.87498
85.52669 48.27334 | 76.00767 0.87370
85.77042 48.04121 | 76.03044 0.87528
85.82722 47.89063 | 76.05136 0.87730
85.70260 47.91948 | 76.06439 0.87746
85.81034 47.82350 | 76.07623 0.87927
85.91095 47.71414 | 76.08280 0.87998
86.04249 47.62571 | 76.09049 0.88208
86.01350 47.64128 | 76.09564 0.88205
86.09583 47.63391 | 76.09959 0.88182
86.07012 47.54909 | 76.10594 0.88134
86.05041 47.52906 | 76.11290 0.88262
85.73746 47.79952 | 76.11614 0.88564
85.53068 47.85204 | 76.11781 0.88791
85.29126 47.83145 | 76.11644 0.88815
84.97077 47.67818 | 76.11411 0.88779
84.74601 47.78816 | 76.10980 0.88618
84.40232 47.72924 | 76.10581 0.88364
84.11062 47.71256 | 76.09991 0.88263
83.72371 47.76687 | 76.09556 0.88343
83.50635 47.90882 | 76.09193 0.88479
83.37665 48.06005 | 76.08834 0.88539
83.30091 48.10801 | 76.08390 0.88681
83.11091 48.04033 | 76.08094 0.88996
82.80033 47.86183 | 76.07644 0.89190
82.43305 47.60937 | 76.07098 0.89205
82.07298 47.31976 | 76.06738 0.89311
81.71593 46.87527 | 76.06094 0.89158
80.88394 46.67645 | 76.05521 0.89021
79.71526 46.55561 | 76.05070 0.89070
78.71240 46.51034 | 76.04720 0.89442
77.38117 46.10982 | 76.04388 0.89708
76.12184 46.06115 | 76.04115 0.90011
75.16489 45.77254 | 76.03835 0.89984
73.92012 45.67893 | 76.03520 0.90012
72.79276 45.48458 | 76.03105 0.89824
71.70257 45.20154 | 76.02525 0.89498
71.06409 45.25546 | 76.02254 0.89513
70.99387 45.10422 | 76.01695 0.89483
70.72203 45.04509 | 76.01366 0.89604
70.47426 44.93407 | 76.01002 0.89858
69.89137 44.82460 | 76.00536 0.90168
69.27376 44.87503 | 76.00388 0.90432
68.91944 44.86089 | 76.00125 0.90741
68.65773 44.88730 | 75.99963 0.91077
68.44957 44.88261 | 75.99776 0.91196
68.33573 44.93346 | 75.99842 0.91635
68.25315 44.94217 | 75.99732 0.91953
68.19452 44.93804 | 75.99684 0.92201
68.13946 44.94239 | 75.99626 0.92520
67.94203 45.08656 | 75.99518 0.93008
68.10894 44.92851 | 75.99621 0.93596
67.95983 45.04011 | 75.99278 0.93696
68.05687 44.95102 | 75.99223 0.94085
68.12421 44.91015 | 75.99004 0.94264
68.13878 44.94802 | 75.99045 0.94627
68.14867 45.16723 | 75.99075 0.94838
68.09910 45.12608 | 75.99016 0.95210
68.31211 44.99247 | 75.98977 0.95499
68.51822 44.68427 | 75.98996 0.95675
68.96609 44.36115 | 75.98819 0.95969
69.52978 43.72882 | 75.98597 0.96120
69.59206 43.77162 | 75.98464 0.96375
69.55723 43.91233 | 75.98330 0.96673
69.37952 43.89119 | 75.98247 0.96897
69.29341 43.89155 | 75.98146 0.96948
69.20312 43.76481 | 75.97963 0.97042
69.16225 43.74778 | 75.97974 0.97212
69.14122 43.72818 | 75.97976 0.97216
69.19829 43.69022 | 75.97905 0.97247
69.29455 43.84243 | 75.97753 0.97135
69.50704 44.17378 | 75.97680 0.97096
69.69730 44.24314 | 75.97660 0.96978
69.73365 44.50972 | 75.97735 0.97124
69.85618 44.76653 | 75.97783 0.97219
69.89061 44.88756 | 75.97889 0.97096
69.99217 45.08086 | 75.98120 0.97189
70.10112 45.17092 | 75.98276 0.97188
70.31214 45.37248 | 75.98332 0.97099
70.42805 45.49063 | 75.98498 0.97213
70.82453 45.45523 | 75.98628 0.97338
71.04303 45.52217 | 75.98822 0.97515
71.28050 45.25064 | 75.99028 0.97658
71.37575 45.20997 | 75.99095 0.97695
71.14254 44.96053 | 75.99199 0.97722
70.61522 44.53499 | 75.99520 0.98155
69.56962 44.01580 | 75.99653 0.98266
68.56478 43.29112 | 75.99770 0.98508
67.87470 42.26014 | 75.99926 0.98544
67.46430 41.72518 | 76.00067 0.98823
67.26899 41.15362 | 76.00276 0.99193
67.15379 40.70324 | 76.00213 0.99204
67.07215 40.26495 | 76.00244 0.99354
66.98284 39.73338 | 76.00300 0.99546
66.77072 39.20820 | 76.00177 0.99574
66.37003 38.84147 | 76.00090 0.99591
66.16425 38.61823 | 75.99893 0.99535
65.86177 38.53297 | 75.99682 0.99511
65.64295 38.38329 | 75.99585 0.99577
65.41936 38.18788 | 75.99446 0.99655
65.29437 37.79473 | 75.99239 0.99679
65.31627 37.25618 | 75.99417 1.00095
65.34916 36.62639 | 75.99761 1.00502
65.52563 36.02609 | 76.00567 1.01172
65.66465 35.47122 | 76.01679 1.01499
65.95401 35.01732 | 76.03090 1.01839
66.11940 34.20384 | 76.05156 1.02396
66.26721 33.29837 | 76.08033 1.03641
66.31199 32.84576 | 76.11308 1.04894
66.39297 32.24724 | 76.15462 1.06177
66.35359 31.94217 | 76.20473 1.07231
66.37622 31.45579 | 76.26672 1.07882
66.44531 31.04800 | 76.34231 1.08376
66.55240 30.77092 | 76.42380 1.08529
66.86804 30.49442 | 76.51383 1.08337
67.03970 30.25290 | 76.61135 1.07902
67.38551 29.85147 | 76.71435 1.07557
67.73785 29.60459 | 76.82098 1.06898
68.00240 29.11719 | 76.92705 1.05928
68.43085 28.79683 | 77.03690 1.05270
68.66590 28.53447 | 77.15167 1.04637
68.88597 28.44233 | 77.26315 1.03733
68.75077 28.44445 | 77.37584 1.02548
68.29267 28.88215 | 77.48299 1.00865
68.13731 29.04156 | 77.58350 0.98995
67.97176 28.86099 | 77.67310 0.97156
67.98956 28.94217 | 77.75670 0.96063
67.95974 28.90754 | 77.82798 0.95234
68.04950 28.78216 | 77.89044 0.94312
68.21710 28.74669 | 77.94281 0.93657
68.38578 28.58950 | 77.99197 0.93306
68.69746 28.36816 | 78.03356 0.92847
69.11848 28.32884 | 78.06879 0.92802
69.85473 28.13485 | 78.09686 0.92076
70.57172 28.13469 | 78.12680 0.91996
71.24170 27.93433 | 78.14052 0.91407
71.98844 27.84734 | 78.15220 0.90922
72.65517 27.76838 | 78.15501 0.90075
73.33761 27.67817 | 78.16231 0.90027
74.04209 27.63135 | 78.16760 0.90300
74.75773 27.45893 | 78.17225 0.90284
75.49600 27.32937 | 78.17143 0.90034
76.13362 27.23812 | 78.16941 0.89590
76.82841 27.09772 | 78.17328 0.89987
77.62601 27.04854 | 78.17293 0.90113
78.20665 27.11791 | 78.16762 0.89966
78.94071 27.02135 | 78.16177 0.89692
79.53741 26.80089 | 78.15636 0.89308
80.37658 26.57705 | 78.15262 0.89560
80.93835 26.68993 | 78.14057 0.89124
81.55442 26.42193 | 78.14090 0.89670
82.36159 26.56931 | 78.14185 0.90545
82.94468 26.24183 | 78.13829 0.91177
83.63188 26.21600 | 78.13248 0.91528
84.36853 26.17541 | 78.12471 0.91816
85.02091 25.93011 | 78.11915 0.92352
85.67978 25.90129 | 78.11171 0.92772
86.31960 25.84301 | 78.09941 0.93167
86.98549 25.71961 | 78.08256 0.93229
87.65967 25.71294 | 78.06836 0.94074
88.40851 25.61979 | 78.05513 0.95029
88.91642 25.62059 | 78.03748 0.96278
88.97320 25.07489 | 78.01733 0.97722
88.86247 24.64921 | 77.99254 0.99163
88.72194 24.13205 | 77.96210 1.00529
88.55609 23.51407 | 77.92085 1.01476
88.49881 23.14146 | 77.87430 1.02194
88.41647 22.61688 | 77.82690 1.03206
88.33840 22.21071 | 77.77875 1.03956
88.31914 21.70672 | 77.73157 1.04518
88.22407 21.38362 | 77.68008 1.05219
88.13548 20.76195 | 77.63208 1.05728
88.17896 20.24339 | 77.58543 1.06482
88.01788 19.86433 | 77.54091 1.07339
87.93773 19.44278 | 77.49995 1.07753
87.91220 18.81079 | 77.46102 1.08226
87.98510 18.52104 | 77.42620 1.08401
87.67863 18.09627 | 77.39604 1.08239
87.63806 17.48711 | 77.37219 1.08201
87.55442 17.03503 | 77.35351 1.08214
87.44672 16.73277 | 77.34350 1.08308
87.46642 16.30317 | 77.33947 1.08558
87.67552 16.13282 | 77.33973 1.08846
87.87425 16.05595 | 77.33975 1.09629
88.26007 16.20095 | 77.33825 1.11056
88.61432 16.43573 | 77.33903 1.12680
89.02014 16.75411 | 77.33475 1.14766
89.29718 17.18645 | 77.32757 1.17334
89.47374 17.28218 | 77.31180 1.20317
89.40472 17.39768 | 77.28825 1.23800
89.47975 17.35869 | 77.25400 1.27565
89.64792 17.39002 | 77.20398 1.31371
89.72482 17.35270 | 77.13754 1.35301
89.87067 17.04704 | 77.04998 1.38530
89.83831 16.82363 | 76.94869 1.41536
89.76478 16.60944 | 76.82632 1.44416
89.61651 16.34639 | 76.68016 1.46865
89.39523 16.18734 | 76.51970 1.48893
89.20400 16.00589 | 76.34259 1.50329
89.12455 15.57438 | 76.14801 1.51048
88.83101 15.54759 | 75.93688 1.51607
88.62264 15.53870 | 75.71702 1.52818
88.56643 15.58060 | 75.47159 1.52676
88.48953 15.50319 | 75.20488 1.51499
88.51128 15.67192 | 74.91831 1.50133
88.34021 15.87768 | 74.61041 1.48173
88.43743 15.84472 | 74.29507 1.46193
88.50821 15.99203 | 73.97702 1.43181
88.58117 16.04698 | 73.65055 1.42706
88.68457 16.08829 | 73.32364 1.42810
88.72176 16.21648 | 72.99136 1.43127
88.84852 16.22270 | 72.65017 1.43924
88.76761 16.26284 | 72.29197 1.45622
88.64562 16.13623 | 71.91043 1.47823
88.53156 16.23150 | 71.52450 1.50562
88.46387 16.11704 | 71.13098 1.53271
88.38015 16.12263 | 70.71886 1.54948
88.18437 16.04621 | 70.30676 1.57167
88.05298 16.02631 | 69.88782 1.59165
87.91741 16.18353 | 69.46235 1.60889
87.75442 16.01792 | 69.03570 1.62497
87.54837 16.00184 | 68.60270 1.63563
87.45578 15.82594 | 68.15072 1.65929
87.29748 15.93495 | 67.69344 1.66150
87.09263 15.79254 | 67.21961 1.66111
86.85862 15.72634 | 66.73306 1.66092
86.61179 15.52841 | 66.24678 1.66416
86.29181 15.37050 | 65.75895 1.66225
85.93716 14.92578 | 65.26736 1.65837
85.29695 14.54854 | 64.76538 1.65256
84.82386 13.90216 | 64.26458 1.65517
84.20521 13.43840 | 63.75050 1.66190
83.65330 12.81795 | 63.24354 1.67191
83.02806 12.43789 | 62.72754 1.67912
82.41358 11.75773 | 62.21915 1.69323
81.88529 11.30705 | 61.70400 1.70538
81.37518 10.79868 | 61.18659 1.72115
80.78744 10.40932 | 60.66742 1.73305
80.29630 9.95050 | 60.14446 1.74627
80.17188 9.73984 | 59.61542 1.75717
79.92375 9.80640 | 59.08563 1.76789
79.60879 9.98612 | 58.55155 1.76843
79.41040 10.02603 | 58.02031 1.77431
79.10206 10.12298 | 57.49806 1.77730
78.58606 10.22577 | 56.96982 1.78071
78.16523 10.49698 | 56.42196 1.77620
77.81331 11.05773 | 55.88497 1.77426
77.66917 11.11199 | 55.33575 1.76824
77.37020 11.64736 | 54.79872 1.78134
77.16550 11.99078 | 54.23577 1.78389
76.96225 12.39507 | 53.68908 1.79740
76.66340 12.77552 | 53.14361 1.81332
76.25206 13.02898 | 52.59390 1.81563
75.86135 13.39667 | 52.04395 1.81415
75.51632 13.61261 | 51.49289 1.82211
75.37722 13.73198 | 50.94729 1.82668
75.18864 13.88087 | 50.39767 1.83768
74.96757 13.94582 | 49.83056 1.85234
74.76656 14.06588 | 49.26726 1.86488
74.61887 14.21503 | 48.71013 1.87073
74.38948 14.43420 | 48.16106 1.87672
74.12859 14.67742 | 47.61056 1.87683
73.95060 14.86468 | 47.06501 1.87220
73.70751 15.10246 | 46.51526 1.85074
73.49914 15.32732 | 45.97963 1.82888
73.16336 15.66342 | 45.42217 1.79332
72.81213 16.01545 | 44.86082 1.76079
72.36718 16.51766 | 44.30699 1.73524
71.95283 17.21831 | 43.75917 1.70672
71.62313 17.81964 | 43.21659 1.67276
71.25792 18.31951 | 42.67077 1.63638
70.95261 18.86519 | 42.12573 1.60530
70.75528 19.28060 | 41.60382 1.51763
70.57386 19.62816 | 41.08019 1.45196
70.40873 19.96809 | 40.56367 1.39179
70.20895 20.39138 | 40.05219 1.33773
69.99838 20.77974 | 39.52846 1.29831
69.84880 21.11385 | 38.99984 1.26828
69.59022 21.43066 | 38.47269 1.24607
69.33189 21.74831 | 37.95274 1.22343
69.04523 21.92000 | 37.44336 1.20377
68.86947 22.24220 | 36.93301 1.16122
68.57686 22.52794 | 36.42373 1.12886
68.27087 22.77261 | 35.91483 1.10711
68.00102 22.99679 | 35.40522 1.07640
67.66553 23.25652 | 34.89741 1.05634
67.39918 23.53320 | 34.39941 1.01732
67.02897 23.87995 | 33.90076 1.02635
66.71932 24.23531 | 33.41502 1.02220
66.36405 24.53374 | 32.92696 1.01253
65.92799 24.81624 | 32.44061 0.99608
65.52484 25.08981 | 31.97285 0.96873
65.13237 25.35975 | 31.51049 0.94897
64.70763 25.41621 | 31.05874 0.92959
64.13443 25.82785 | 30.60615 0.92027
63.71284 25.92870 | 30.16079 0.91223
63.16448 26.24422 | 29.72759 0.90760
62.72128 26.52587 | 29.30124 0.88741
62.27911 26.79633 | 28.88198 0.86523
61.99448 26.94596 | 28.47476 0.84720
61.74323 27.17494 | 28.07666 0.82507
61.56278 27.20625 | 27.68216 0.81457
61.25214 27.39538 | 27.29391 0.79835
60.94172 27.71282 | 26.90522 0.77814
60.62299 27.90636 | 26.53428 0.76109
60.20766 28.02195 | 26.16987 0.74667
59.91855 28.15134 | 25.81669 0.72571
59.39018 28.27571 | 25.47233 0.68859
58.99508 28.41344 | 25.13584 0.65166
58.57592 28.44041 | 24.81488 0.61258
58.20470 28.60070 | 24.49811 0.57349
57.68206 28.74614 | 24.18987 0.54733
57.22003 28.84867 | 23.89424 0.53626
56.73378 28.97865 | 23.60743 0.52122
56.10697 29.33442 | 23.32219 0.50353
55.71146 29.47482 | 23.04797 0.48181
55.10528 29.73528 | 22.78471 0.46046
54.80610 29.73925 | 22.52196 0.45154
54.61614 29.93093 | 22.27092 0.44512
54.32493 29.98704 | 22.00253 0.44918
54.07387 30.04967 | 21.71310 0.43618
53.73256 30.13131 | 21.44547 0.43266
53.37873 30.24893 | 21.17355 0.41884
53.09117 30.48597 | 20.92670 0.41858
52.73009 30.47324 | 20.70642 0.41984
52.41293 30.54391 | 20.49173 0.41773
52.08487 30.55539 | 20.28920 0.41947
51.78624 30.45517 | 20.08341 0.42337
51.35888 30.55365 | 19.89501 0.42456
50.94783 30.67566 | 19.71905 0.43628
50.61291 29.93611 | 19.55236 0.45208
50.17236 30.33118 | 19.39396 0.45043
49.66028 30.72625 | 19.24816 0.46654
49.08014 30.70004 | 19.09884 0.48742
48.70089 30.62587 | 18.96590 0.50063
48.26631 30.72389 | 18.86507 0.57230
48.01153 30.76379 | 18.75252 0.63541
47.76894 30.76926 | 18.65993 0.71976
47.53814 30.86233 | 18.55252 0.78057
47.30749 30.92978 | 18.44942 0.71187
47.04797 30.97737 | 18.34913 0.72557
46.94100 30.80272 | 18.26257 0.71683
46.58874 31.07081 | 18.17824 0.72049
46.36347 30.98288 | 18.09226 0.72810
46.13603 30.95418 | 18.02738 0.70872
45.92080 30.77338 | 17.96563 0.68490
45.66415 30.72538 | 17.91170 0.67548
45.40372 30.65494 | 17.85314 0.66138
44.97225 30.52052 | 17.80973 0.63287
44.71872 30.45676 | 17.77907 0.59893
44.42796 30.21871 | 17.76249 0.52128
44.00040 29.81468 | 17.75378 0.44938
43.73501 29.44430 | 17.75575 0.36958
43.49976 28.67643 | 17.76486 0.30281
43.17340 28.93696 | 17.76250 0.35539
43.03412 28.77149 | 17.77595 0.33052
42.94806 28.45698 | 17.78175 0.32539
42.82914 28.17810 | 17.80068 0.30508
42.69556 28.00818 | 17.81984 0.28743
42.57233 27.78710 | 17.82619 0.29014
42.55192 27.66243 | 17.83688 0.29680
42.32141 27.57395 | 17.85060 0.30544
42.16677 27.48908 | 17.87489 0.29318
41.93669 27.39311 | 17.89847 0.28627
41.85802 27.42939 | 17.92469 0.28100
41.63500 27.36435 | 17.95160 0.27693
41.40224 27.38394 | 17.97967 0.26778
41.24692 27.38346 | 18.00308 0.26245
